Afghanistan	Receive_deployment_of_peacekeepers	Head_of_Government_(Croatia)	2014-01-01
Political_Parties_(Lebanon)	Praise_or_endorse	Armed_Rebel_(Syria)	2014-02-22
Protester_(Egypt)	Demonstrate_or_rally	Police_(Egypt)	2014-02-22
Protester_(Egypt)	Protest_violently,_riot	Police_(Egypt)	2014-02-22
Protester_(Thailand)	Reject	Thailand	2014-02-22
Protester_(Turkey)	Demonstrate_or_rally	Abdullah_Gül	2014-02-22
Protester_(Turkey)	Demonstrate_or_rally	Military_(Turkey)	2014-02-22
Protester_(Ukraine)	Demonstrate_or_rally	Police_(Ukraine)	2014-02-22
Protester_(Ukraine)	Praise_or_endorse	Police_(Ukraine)	2014-02-22
Protester_(Ukraine)	Praise_or_endorse	Yulia_Tymoshenko	2014-02-22
Protester_(Ukraine)	Protest_violently,_riot	Head_of_Government_(Ukraine)	2014-02-22
Protester_(Ukraine)	Protest_violently,_riot	Police_(Ukraine)	2014-02-22
Protester_(Yemen)	Demonstrate_or_rally	Police_(Yemen)	2014-02-22
Radio_Mitre	Consult	Daniel_Scioli	2014-02-22
Radoslaw_Sikorski	Consult	Sergey_Viktorovich_Lavrov	2014-02-22
Rogelio_Singson	Make_statement	Philippines	2014-02-22
Royal_Administration_(Saudi_Arabia)	Engage_in_symbolic_act	Waseda_University	2014-02-22
Ryoo_Kihl-jae	Consult	Liu_Zhenmin	2014-02-22
Sergey_Viktorovich_Lavrov	Consult	Foreign_Affairs_(United_States)	2014-02-22
Sergey_Viktorovich_Lavrov	Consult	John_Kerry	2014-02-22
Sergey_Viktorovich_Lavrov	Consult	Radoslaw_Sikorski	2014-02-22
Sergey_Viktorovich_Lavrov	Discuss_by_telephone	Cabinet_/_Council_of_Ministers_/_Advisors_(United_States)	2014-02-22
Sergey_Viktorovich_Lavrov	Discuss_by_telephone	John_Kerry	2014-02-22
Sergey_Viktorovich_Lavrov	Make_an_appeal_or_request	France	2014-02-22
Sergey_Viktorovich_Lavrov	Make_an_appeal_or_request	Poland	2014-02-22
Sex_Trade_(United_Kingdom)	Accuse	Ireland	2014-02-22
South_Korea	Consult	Liu_Zhenmin	2014-02-22
South_Korea	Host_a_visit	Liu_Zhenmin	2014-02-22
Special_Court_(Pakistan)	Arrest,_detain,_or_charge_with_legal_action	Head_of_Government_(Pakistan)	2014-02-22
Sudan	Arrest,_detain,_or_charge_with_legal_action	Children_(Sudan)	2014-02-22
Thief_(India)	Use_unconventional_violence	Citizen_(India)	2014-02-22
Tom_Fletcher	Criticize_or_denounce	Foreign_Affairs_(United_States)	2014-02-22
Tom_Fletcher	Make_statement	Military_(Lebanon)	2014-02-22
Treasury/Finance_Ministry_(Nigeria)	Express_intent_to_cooperate	Citizen_(Nigeria)	2014-02-22
UN_Security_Council	Engage_in_diplomatic_cooperation	Other_Authorities_/_Officials_(Somalia)	2014-02-22
UN_Security_Council	Make_an_appeal_or_request	Other_Authorities_/_Officials_(Somalia)	2014-02-22
Vitali_Klitschko	Demand	Police_(Ukraine)	2014-02-22
Vitali_Klitschko	Make_an_appeal_or_request	Verkhovna_Rada	2014-02-22
Yulia_Tymoshenko	Consult	Arseniy_Yatsenyuk	2014-02-22
Yulia_Tymoshenko	Make_an_appeal_or_request	Protester_(Ukraine)	2014-02-22
Yulia_Tymoshenko	Praise_or_endorse	Protester_(Ukraine)	2014-02-22
Aam_Aadmi_Party	Accuse_of_crime,_corruption	Citizen_(India)	2014-02-23
Abdullah_Gül	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Justice_and_Development_Party	2014-02-23
Actor_(Russia)	Make_a_visit	Afghanistan	2014-02-23
Afghanistan	Host_a_visit	Actor_(Russia)	2014-02-23
Afghanistan	Praise_or_endorse	China	2014-02-23
Afghanistan	Return,_release_person(s)	Detainee_(Afghanistan)	2014-02-23
Agence_France-Presse	Discuss_by_telephone	Media_Personnel_(Japan)	2014-02-23
Angela_Merkel	Appeal_for_diplomatic_cooperation_(such_as_policy_support)	Yulia_Tymoshenko	2014-02-23
Angela_Merkel	Consult	Yulia_Tymoshenko	2014-02-23
Angela_Merkel	Demand	Yulia_Tymoshenko	2014-02-23
Angela_Merkel	Discuss_by_telephone	Yulia_Tymoshenko	2014-02-23
Angela_Merkel	Express_intent_to_cooperate	Yulia_Tymoshenko	2014-02-23
Angela_Merkel	Make_an_appeal_or_request	Yulia_Tymoshenko	2014-02-23
Angela_Merkel	Praise_or_endorse	Yulia_Tymoshenko	2014-02-23
Armed_Gang_(Lebanon)	Carry_out_suicide_bombing	Military_(Lebanon)	2014-02-23
Armed_Gang_(Thailand)	Conduct_suicide,_car,_or_other_non-military_bombing	Thailand	2014-02-23
Armed_Gang_(Thailand)	Use_unconventional_violence	Children_(Thailand)	2014-02-23
Armed_Gang_(Thailand)	Use_unconventional_violence	Citizen_(Thailand)	2014-02-23
Armed_Gang_(Thailand)	fight_with_small_arms_and_light_weapons	Thailand	2014-02-23
Arsen_Avakov	Make_statement	Police_(Ukraine)	2014-02-23
Arsen_Avakov	Make_statement	Protester_(Ukraine)	2014-02-23
Benjamin_Netanyahu	Express_intent_to_meet_or_negotiate	Angela_Merkel	2014-02-23
Benjamin_Netanyahu	Make_statement	Iran	2014-02-23
Boko_Haram	fight_with_small_arms_and_light_weapons	Citizen_(Nigeria)	2014-02-23
Business_(Russia)	Make_statement	Other_Authorities_/_Officials_(Libya)	2014-02-23
Cabinet_/_Council_of_Ministers_/_Advisors_(United_States)	Discuss_by_telephone	Sergey_Viktorovich_Lavrov	2014-02-23
Chen_Deming	Express_intent_to_meet_or_negotiate	China	2014-02-23
China	Consult	Nuri_al-Maliki	2014-02-23
China	Engage_in_diplomatic_cooperation	Iran	2014-02-23
China	Express_intent_to_cooperate	Iran	2014-02-23
China	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Afghanistan	2014-02-23
China	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Iraq	2014-02-23
China	Express_intent_to_meet_or_negotiate	Chen_Deming	2014-02-23
China	Express_intent_to_provide_material_aid	Afghanistan	2014-02-23
China	Host_a_visit	Mamnoon_Hussain	2014-02-23
China	Host_a_visit	Saud_bin_Faisal_bin_Abdul-Aziz	2014-02-23
China	Make_a_visit	Iraq	2014-02-23
China	Make_an_appeal_or_request	Afghanistan	2014-02-23
China	Make_statement	Iraq	2014-02-23
China	Praise_or_endorse	Afghanistan	2014-02-23
China	Praise_or_endorse	Iraq	2014-02-23
Citizen_(India)	Accuse	Employee_(India)	2014-02-23
Citizen_(India)	Demand	Member_of_Parliament_(India)	2014-02-23
Citizen_(Thailand)	fight_with_small_arms_and_light_weapons	Thailand	2014-02-23
Court_Judge_(India)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(India)	2014-02-23
Court_Judge_(India)	Reject	Member_of_Parliament_(India)	2014-02-23
Customs_Official_(India)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(India)	2014-02-23
Daily_Monitor	Consult	Militant_(ETA)	2014-02-23
Democratic_Party	Make_statement	Party_President_(South_Korea)	2014-02-23
Economic_Cooperation_Organization	Make_a_visit	Iran	2014-02-23
Election_Commission_(India)	Make_statement	Aam_Aadmi_Party	2014-02-23
Eshaq_Jahangiri	Make_an_appeal_or_request	China	2014-02-23
Foreign_Affairs_(Belgium)	Consult	Mohammad_Javad_Zarif	2014-02-23
Foreign_Affairs_(Belgium)	Engage_in_negotiation	Iran	2014-02-23
Foreign_Affairs_(Belgium)	Express_intent_to_meet_or_negotiate	Mohammad_Javad_Zarif	2014-02-23
Foreign_Affairs_(Belgium)	Make_a_visit	Iran	2014-02-23
Foreign_Affairs_(Belgium)	Make_optimistic_comment	Iran	2014-02-23
Foreign_Affairs_(Belgium)	Make_statement	Government_(Belgium)	2014-02-23
Foreign_Affairs_(Belgium)	Praise_or_endorse	Iran	2014-02-23
Foreign_Affairs_(Brunei)	Make_optimistic_comment	Iran	2014-02-23
Foreign_Affairs_(Singapore)	Express_intent_to_meet_or_negotiate	Iran	2014-02-23
Foreign_Affairs_(Syria)	Make_statement	Government_(Syria)	2014-02-23
France	Consult	Sergey_Viktorovich_Lavrov	2014-02-23
France	Engage_in_diplomatic_cooperation	Iraq	2014-02-23
France	Praise_or_endorse	UN_Security_Council	2014-02-23
Government_(Venezuela)	Arrest,_detain,_or_charge_with_legal_action	Leopoldo_López	2014-02-23
Hamdeen_Sabahi	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Army_Personnel_(Egypt)	2014-02-23
Head_of_Government_(Afghanistan)	Consult	Ishaq_Dar	2014-02-23
Head_of_Government_(India)	Criticize_or_denounce	Citizen_(India)	2014-02-23
Head_of_Government_(India)	Make_statement	Employee_(India)	2014-02-23
Head_of_Government_(Mexico)	Praise_or_endorse	Military_Personnel_-_Special_(Mexico)	2014-02-23
Head_of_Government_(Ukraine)	Make_statement	Yulia_Tymoshenko	2014-02-23
High_Commission_for_Refugees	Make_statement	Population_(Iran)	2014-02-23
Hun_Sen	Engage_in_negotiation	Julie_Bishop	2014-02-23
Ibrahim_Boubacar_Keïta	Praise_or_endorse	Morocco	2014-02-23
Interfax	Make_statement	Arsen_Avakov	2014-02-23
Interim_Government_(Thailand)	Reduce_relations	Military_(Thailand)	2014-02-23
Iran	Engage_in_diplomatic_cooperation	China	2014-02-23
Iran	Engage_in_negotiation	Foreign_Affairs_(Belgium)	2014-02-23
Iran	Express_intent_to_cooperate	China	2014-02-23
Iran	Host_a_visit	Economic_Cooperation_Organization	2014-02-23
Iran	Host_a_visit	Foreign_Affairs_(Belgium)	2014-02-23
Iran	Host_a_visit	Organisation_of_Islamic_Cooperation	2014-02-23
Iraq	Engage_in_diplomatic_cooperation	France	2014-02-23
Iraq	Host_a_visit	China	2014-02-23
Iraq	Host_a_visit	Sergey_Viktorovich_Lavrov	2014-02-23
Iraq	Make_statement	Defense_/_Security_Ministry_(Iraq)	2014-02-23
Ishaq_Dar	Consult	Head_of_Government_(Afghanistan)	2014-02-23
Japan	Express_intent_to_meet_or_negotiate	Canada	2014-02-23
Japan	Express_intent_to_meet_or_negotiate	Mexico	2014-02-23
Japan	Express_intent_to_meet_or_negotiate	New_Zealand	2014-02-23
Japan	Praise_or_endorse	Party_Member_(Japan)	2014-02-23
Jatuporn_Prompan	Make_an_appeal_or_request	National_United_Front_for_Democracy_Against_Dictatorship	2014-02-23
John_Kerry	Criticize_or_denounce	Boko_Haram	2014-02-23
John_Kerry	Criticize_or_denounce	Government_(Venezuela)	2014-02-23
John_Kerry	Discuss_by_telephone	Sergey_Viktorovich_Lavrov	2014-02-23
John_Kerry	Make_an_appeal_or_request	Government_(Venezuela)	2014-02-23
John_Kerry	Praise_or_endorse	Other_Authorities_/_Officials_(Nigeria)	2014-02-23
John_Kerry	Praise_or_endorse	UN_Security_Council	2014-02-23
Julie_Bishop	Engage_in_negotiation	Hun_Sen	2014-02-23
Julie_Bishop	Make_an_appeal_or_request	Hun_Sen	2014-02-23
Kathleen_Wynne	Accuse	Canada	2014-02-23
Kathleen_Wynne	Make_statement	Canada	2014-02-23
Lawmaker_(Ukraine)	Express_intent_to_release_persons_or_property	Yulia_Tymoshenko	2014-02-23
Lawmaker_(Ukraine)	Praise_or_endorse	Yulia_Tymoshenko	2014-02-23
Mamnoon_Hussain	Make_a_visit	China	2014-02-23
Media_(Lebanon)	Make_statement	Armed_Gang_(Lebanon)	2014-02-23
Media_Personnel_(Japan)	Discuss_by_telephone	Agence_France-Presse	2014-02-23
Member_of_Parliament_(Iran)	Make_statement	Iran	2014-02-23
Member_of_Parliament_(Iran)	Threaten	Iran	2014-02-23
Member_of_Parliament_(Ukraine)	Reduce_relations	Head_of_Government_(Ukraine)	2014-02-23
Mexico	Arrest,_detain,_or_charge_with_legal_action	Criminal_(Mexico)	2014-02-23
Micky_Rosenfeld	Make_statement	Criminal_(Israel)	2014-02-23
Militant_(Bangladesh)	Use_unconventional_violence	Citizen_(Bangladesh)	2014-02-23
Militant_(ETA)	Consult	Daily_Monitor	2014-02-23
Militant_(Taliban)	Use_unconventional_violence	Afghanistan	2014-02-23
Military_(Niger)	Increase_military_alert_status	Morocco	2014-02-23
Military_(Niger)	Increase_military_alert_status	Niger	2014-02-23
Military_(Thailand)	Impose_blockade,_restrict_movement	Thailand	2014-02-23
Military_Personnel_(Mexico)	Make_statement	Mexico	2014-02-23
Military_Personnel_-_Special_(India)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(India)	2014-02-23
Ministry_(Morocco)	Make_statement	Morocco	2014-02-23
Mohammad_Javad_Zarif	Consult	Foreign_Affairs_(Belgium)	2014-02-23
Mohammad_Javad_Zarif	Consult	Shura_Council	2014-02-23
Mohammad_Javad_Zarif	Make_optimistic_comment	Iran	2014-02-23
Mohammad_Javad_Zarif	Make_statement	Business_(Belgium)	2014-02-23
Mohammad_Javad_Zarif	Make_statement	Iran	2014-02-23
National_Alliance_(Iraq)	Reject_proposal_to_meet,_discuss,_or_negotiate	Legislature_(Iraq)	2014-02-23
North_Korea	Express_intent_to_meet_or_negotiate	Mohammad_Javad_Zarif	2014-02-23
Nuri_al-Maliki	Consult	China	2014-02-23
Nuri_al-Maliki	Make_statement	Iraq	2014-02-23
Nuri_al-Maliki	Praise_or_endorse	Independent_High_Electoral_Commission	2014-02-23
Opposition_Supporter_(Venezuela)	Rally_opposition_against	Citizen_(Venezuela)	2014-02-23
Organisation_of_Islamic_Cooperation	Make_a_visit	Iran	2014-02-23
Other_Authorities_/_Officials_(Libya)	Make_optimistic_comment	Regulator_(Libya)	2014-02-23
Philippines	Arrest,_detain,_or_charge_with_legal_action	Philippine_Military_Academy	2014-02-23
Police_(Australia)	Investigate	Citizen_(Australia)	2014-02-23
Police_(Australia)	Make_an_appeal_or_request	Citizen_(Australia)	2014-02-23
Police_(Egypt)	Use_conventional_military_force	Protester_(Egypt)	2014-02-23
Police_(Greece)	Use_tactics_of_violent_repression	Citizen_(Greece)	2014-02-23
Police_(Ukraine)	Arrest,_detain,_or_charge_with_legal_action	Viktor_Pshonka	2014-02-23
Police_(Ukraine)	Make_statement	Protester_(Ukraine)	2014-02-23
Police_(Ukraine)	Return,_release_person(s)	Yulia_Tymoshenko	2014-02-23
Police_(Ukraine)	Use_conventional_military_force	Protester_(Ukraine)	2014-02-23
Police_(Ukraine)	Use_tactics_of_violent_repression	Protester_(Ukraine)	2014-02-23
Political_Parties_(Lebanon)	Praise_or_endorse	Armed_Rebel_(Syria)	2014-02-23
Protester_(Egypt)	Demonstrate_or_rally	Police_(Egypt)	2014-02-23
Protester_(Turkey)	Demonstrate_or_rally	Abdullah_Gül	2014-02-23
Protester_(Ukraine)	Consult	Yulia_Tymoshenko	2014-02-23
Protester_(Ukraine)	Make_pessimistic_comment	Yulia_Tymoshenko	2014-02-23
Protester_(Ukraine)	Make_statement	Yulia_Tymoshenko	2014-02-23
Protester_(Ukraine)	Praise_or_endorse	Yulia_Tymoshenko	2014-02-23
Protester_(Ukraine)	Protest_violently,_riot	Police_(Ukraine)	2014-02-23
Radoslaw_Sikorski	Consult	Sergey_Viktorovich_Lavrov	2014-02-23
Refat_Chubarov	Give_ultimatum	Party_of_Regions	2014-02-23
Reserve_Personnel_(Turkey)	Provide_humanitarian_aid	Afghanistan	2014-02-23
Rostam_Qasemi	Express_intent_to_meet_or_negotiate	Iraq	2014-02-23
Saud_bin_Faisal_bin_Abdul-Aziz	Make_a_visit	China	2014-02-23
Sergey_Viktorovich_Lavrov	Consult	France	2014-02-23
Sergey_Viktorovich_Lavrov	Consult	Radoslaw_Sikorski	2014-02-23
Sergey_Viktorovich_Lavrov	Discuss_by_telephone	Cabinet_/_Council_of_Ministers_/_Advisors_(United_States)	2014-02-23
Sergey_Viktorovich_Lavrov	Discuss_by_telephone	John_Kerry	2014-02-23
Sergey_Viktorovich_Lavrov	Make_a_visit	Iraq	2014-02-23
Sergey_Viktorovich_Lavrov	Make_an_appeal_or_request	France	2014-02-23
Sergey_Viktorovich_Lavrov	Make_an_appeal_or_request	Poland	2014-02-23
Sergey_Viktorovich_Lavrov	Make_statement	John_Kerry	2014-02-23
Shura_Council	Consult	Mohammad_Javad_Zarif	2014-02-23
Shura_Council	Make_empathetic_comment	Senate_of_Burundi	2014-02-23
Shura_Council	Praise_or_endorse	Iran	2014-02-23
State_Duma_(Ukraine)	Make_statement	Yulia_Tymoshenko	2014-02-23
Student_(Venezuela)	Demonstrate_or_rally	Government_(Venezuela)	2014-02-23
Sushil_Koirala	Express_intent_to_meet_or_negotiate	Myanmar	2014-02-23
Verkhovna_Rada	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Yulia_Tymoshenko	2014-02-23
Voice_of_Jihad	Use_conventional_military_force	Employee_(Afghanistan)	2014-02-23
Wendy_Sherman	Make_statement	Iran	2014-02-23
Yu_Zhengsheng	Make_statement	China	2014-02-23
Yulia_Tymoshenko	Consult	Angela_Merkel	2014-02-23
Yulia_Tymoshenko	Consult	Protester_(Ukraine)	2014-02-23
Yulia_Tymoshenko	Discuss_by_telephone	Angela_Merkel	2014-02-23
Yulia_Tymoshenko	Express_intent_to_cooperate	Angela_Merkel	2014-02-23
Yulia_Tymoshenko	Express_intent_to_meet_or_negotiate	Angela_Merkel	2014-02-23
Yulia_Tymoshenko	Praise_or_endorse	Protester_(Ukraine)	2014-02-23
Abdel_Fattah_Al-Sisi	Consult	Sabah_Khaled_Al-Hamad_Al-Sabah	2014-02-24
Adli_Mansour	Make_an_appeal_or_request	Head_of_Government_(Egypt)	2014-02-24
Amnesty_International	Praise_or_endorse	Justice_Department/Ministery_(Senegal)	2014-02-24
Angela_Merkel	Consult	Benjamin_Netanyahu	2014-02-24
Angela_Merkel	Engage_in_negotiation	Benjamin_Netanyahu	2014-02-24
Angela_Merkel	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Cabinet_/_Council_of_Ministers_/_Advisors_(United_States)	2014-02-24
Armed_Forces_of_the_Republic_of_Armenia	Mobilize_or_increase_armed_forces	Military_(Russia)	2014-02-24
Armed_Gang_(Thailand)	Praise_or_endorse	Protester_(Thailand)	2014-02-24
Armed_Rebel_(Syria)	Use_unconventional_violence	Police_(Syria)	2014-02-24
Arseniy_Yatsenyuk	Consult	Jacob_J._Lew	2014-02-24
Assemblies_(Nigeria)	Arrest,_detain,_or_charge_with_legal_action	Ministry_(Nigeria)	2014-02-24
Associated_Press	Make_an_appeal_or_request	Government_(United_Arab_Emirates)	2014-02-24
Barack_Obama	Express_intent_to_cooperate_economically	Vietnam	2014-02-24
Barack_Obama	Express_intent_to_meet_or_negotiate	Benjamin_Netanyahu	2014-02-24
Barack_Obama	Make_statement	China	2014-02-24
Barack_Obama	Praise_or_endorse	Vietnam	2014-02-24
Benjamin_Netanyahu	Consult	Angela_Merkel	2014-02-24
Benjamin_Netanyahu	Engage_in_negotiation	Angela_Merkel	2014-02-24
Benjamin_Netanyahu	Express_intent_to_meet_or_negotiate	Angela_Merkel	2014-02-24
Benjamin_Netanyahu	Make_statement	Angela_Merkel	2014-02-24
Benjamin_Netanyahu	Make_statement	Iran	2014-02-24
Benjamin_Netanyahu	Praise_or_endorse	Angela_Merkel	2014-02-24
Benny_Gantz	Make_statement	High_Ranking_Military_Personnel_(Syria)	2014-02-24
Bismillah_Khan_Mohammadi	Make_statement	Afghanistan	2014-02-24
Boko_Haram	Use_conventional_military_force	Citizen_(Nigeria)	2014-02-24
Boko_Haram	Use_conventional_military_force	High_Ranking_Military_Personnel_(Nigeria)	2014-02-24
Boko_Haram	Use_conventional_military_force	Military_Personnel_(Nigeria)	2014-02-24
Boko_Haram	Use_unconventional_violence	Citizen_(Nigeria)	2014-02-24
Boko_Haram	fight_with_small_arms_and_light_weapons	Education_(Nigeria)	2014-02-24
Businessperson_(Tanzania)	Express_intent_to_cooperate_economically	China	2014-02-24
Canada	Engage_in_diplomatic_cooperation	Iraq	2014-02-24
Canada	Express_intent_to_meet_or_negotiate	Iraq	2014-02-24
Caroline_Kennedy	Make_a_visit	Japan	2014-02-24
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Arseniy_Yatsenyuk	2014-02-24
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Iran	2014-02-24
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Vitali_Klitschko	2014-02-24
Central_Intelligence_Agency	Arrest,_detain,_or_charge_with_legal_action	Men_(India)	2014-02-24
Chart_Thai	Make_statement	Farm_Worker_(Thailand)	2014-02-24
China	Consult	Iran	2014-02-24
China	Criticize_or_denounce	Envoy_(United_States)	2014-02-24
China	Engage_in_diplomatic_cooperation	South_Korea	2014-02-24
China	Express_intent_to_cooperate	South_Korea	2014-02-24
China	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Iraq	2014-02-24
China	Host_a_visit	Lien_Chan	2014-02-24
China	Make_a_visit	Iraq	2014-02-24
China	Make_a_visit	North_Korea	2014-02-24
China	Praise_or_endorse	Iraq	2014-02-24
China	Praise_or_endorse	UN_Security_Council	2014-02-24
China	Provide_military_aid	Afghanistan	2014-02-24
Chuck_Hagel	Express_intent_to_meet_or_negotiate	North_Atlantic_Treaty_Organization	2014-02-24
Citizen_(Australia)	Accuse	Lawyer/Attorney_(Australia)	2014-02-24
Citizen_(India)	Demand	Member_of_Parliament_(India)	2014-02-24
Citizen_(India)	Use_unconventional_violence	Police_(Philippines)	2014-02-24
Citizen_(Indonesia)	Make_optimistic_comment	Political_Parties_(Indonesia)	2014-02-24
Citizen_(Indonesia)	Make_pessimistic_comment	Political_Parties_(Indonesia)	2014-02-24
Citizen_(Kenya)	Criticize_or_denounce	Employee_(Kenya)	2014-02-24
Citizen_(Kenya)	Make_an_appeal_or_request	Government_(Kenya)	2014-02-24
Citizen_(Kenya)	Threaten	Police_(Kenya)	2014-02-24
Citizen_(Malaysia)	Express_intent_to_meet_or_negotiate	Thailand	2014-02-24
Citizen_(Nigeria)	Accuse	Other_Authorities_/_Officials_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Criticize_or_denounce	Government_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Assemblies_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Emmanuel_Eweta_Uduaghan	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Government_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Labaran_Maku	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Muslim_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Other_Authorities_/_Officials_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Make_an_appeal_or_request	Public_Courts_(Nigeria)	2014-02-24
Citizen_(Nigeria)	Make_pessimistic_comment	Head_of_Government_(Nigeria)	2014-02-24
Citizen_(Singapore)	Make_optimistic_comment	Iran	2014-02-24
Citizen_(Tanzania)	Demonstrate_or_rally	Legislature_(Tanzania)	2014-02-24
Citizen_(Thailand)	Engage_in_symbolic_act	Thailand	2014-02-24
Citizen_(Thailand)	Express_intent_to_meet_or_negotiate	Thailand	2014-02-24
Citizen_(Venezuela)	Accuse	Government_(Venezuela)	2014-02-24
Citizen_(Venezuela)	Criticize_or_denounce	Government_(Venezuela)	2014-02-24
Citizen_(Venezuela)	Demonstrate_or_rally	Government_(Venezuela)	2014-02-24
Citizen_(Zambia)	Engage_in_symbolic_act	Hassan_Joho	2014-02-24
City_Mayor_(Philippines)	Make_statement	Philippines	2014-02-24
City_Mayor_(Venezuela)	Make_an_appeal_or_request	Citizen_(Venezuela)	2014-02-24
Clergy_(Nigeria)	Make_statement	Academic_Staff_Union_of_Universities	2014-02-24
Clergy_(Nigeria)	Praise_or_endorse	Government_(Nigeria)	2014-02-24
Combatant_(Taliban)	Use_unconventional_violence	Afghanistan	2014-02-24
Company_-_Owner_or_Operator_(Peru)	Praise_or_endorse	Luis_Miguel_Castilla	2014-02-24
Company_-_Owner_or_Operator_(Thailand)	Make_an_appeal_or_request	Party_Member_(Thailand)	2014-02-24
Court_Judge_(India)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(India)	2014-02-24
Court_Judge_(India)	Express_accord	Citizen_(India)	2014-02-24
Court_Judge_(Nigeria)	Coerce	Citizen_(Nigeria)	2014-02-24
Court_Judge_(Nigeria)	Express_accord	Citizen_(Nigeria)	2014-02-24
Court_Judge_(Nigeria)	Make_statement	Member_of_the_Judiciary_(Nigeria)	2014-02-24
Criminal_(Sudan)	Use_unconventional_violence	Police_(Sudan)	2014-02-24
César_Villanueva	Make_statement	Nadine_Heredia	2014-02-24
César_Villanueva	Make_statement	Treasury/Finance_Ministry_(Peru)	2014-02-24
Department_of_the_Treasury	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	International_Monetary_Fund	2014-02-24
Detainee_(Brazil)	Praise_or_endorse	Luiz_Inacio_Lula_Da_Silva	2014-02-24
Doctors_Without_Borders	Provide_economic_aid	Healthcare_Facility_(Central_African_Republic)	2014-02-24
Eastern_Mindanao_Command	Praise_or_endorse	Military_(Philippines)	2014-02-24
Edgars_Rinkevics	Express_intent_to_meet_or_negotiate	Iurie_Leanca	2014-02-24
Education_(Nigeria)	Praise_or_endorse	Government_(Nigeria)	2014-02-24
Election_Commission_(India)	Make_statement	Aam_Aadmi_Party	2014-02-24
Elmar_Brok	Consult	Yulia_Tymoshenko	2014-02-24
Elmar_Brok	Express_intent_to_meet_or_negotiate	Yulia_Tymoshenko	2014-02-24
Elmar_Brok	Praise_or_endorse	Yulia_Tymoshenko	2014-02-24
Employee_(India)	Accuse	Citizen_(India)	2014-02-24
Envoy_(United_States)	Appeal_for_policy_change	Member_of_the_Judiciary_(Liberia)	2014-02-24
European_Central_Bank	Engage_in_negotiation	Government_Official_(Greece)	2014-02-24
European_Central_Bank	Engage_in_negotiation	Yannis_Stournaras	2014-02-24
Farm_Worker_(Thailand)	Express_intent_to_meet_or_negotiate	Thailand	2014-02-24
Farm_Worker_(Thailand)	Make_statement	Protester_(Thailand)	2014-02-24
Finance_/_Economy_/_Commerce_/_Trade_Ministry_(India)	Consult	Roberto_Azevedo	2014-02-24
Foreign_Affairs_(Belgium)	Praise_or_endorse	Iran	2014-02-24
Foreign_Affairs_(Russia)	Discuss_by_telephone	John_Kerry	2014-02-24
Foreign_Affairs_(Syria)	Make_statement	Government_(Syria)	2014-02-24
Foreign_Affairs_(Zimbabwe)	Make_an_appeal_or_request	Children_(Zimbabwe)	2014-02-24
France	Arrest,_detain,_or_charge_with_legal_action	Pascal_Simbikangwa	2014-02-24
France	Consult	Poland	2014-02-24
France	Expel_or_withdraw_peacekeepers	Western_Sahara	2014-02-24
France	Express_intent_to_cooperate	Poland	2014-02-24
France	Host_a_visit	John_Kerry	2014-02-24
France	Host_a_visit	Macky_Sall	2014-02-24
Frank_Bainimarama	Consult	Julie_Bishop	2014-02-24
Fumio_Kishida	Make_statement	China	2014-02-24
Gabriel_Torwua_Suswam	Make_statement	Fula_people	2014-02-24
Government_(Kenya)	Consult	Governor_(Kenya)	2014-02-24
Government_(Nigeria)	Express_intent_to_provide_economic_aid	Farm_Worker_(Nigeria)	2014-02-24
Government_(Pakistan)	Praise_or_endorse	Inter-Services_Intelligence	2014-02-24
Government_Commission_(Myanmar)	Consult	Myanmar	2014-02-24
Government_Commission_(Myanmar)	Consult	Villager_(Myanmar)	2014-02-24
Government_Commission_(Myanmar)	Investigate	Villager_(Myanmar)	2014-02-24
Government_Lawyer/Representative_(Ukraine)	Investigate	Court_Judge_(Ukraine)	2014-02-24
Government_Official_(Egypt)	Engage_in_negotiation	North_Atlantic_Treaty_Organization	2014-02-24
